-1.1,703,0.397355,0.568724
-1,703,0.366255,0.536144
-0.9,703,0.336277,0.503304
-0.8,703,0.307619,0.470502
-0.7,703,0.280465,0.438067
-0.6,703,0.254977,0.406345
-0.5,703,0.231287,0.375684
-0.4,703,0.209491,0.346412
-0.3,703,0.189642,0.318822
-0.2,703,0.171749,0.29315
-0.1,703,0.155778,0.269563
0,703,0.141647,0.248146
0.1,703,0.12924,0.228898
0.2,703,0.118404,0.211737
0.3,703,0.108961,0.196509
0.4,703,0.100715,0.182998
0.5,703,0.09346,0.170944
0.6,703,0.086991,0.160058
0.7,703,0.081103,0.150038
0.8,703,0.075607,0.140585
0.9,703,0.070326,0.13141
1,703,0.065103,0.122247
1.1,703,0.059801,0.112853
1.2,703,0.054306,0.103017
1.3,703,0.048524,0.092558
1.4,703,0.042387,0.081328
1.5,703,0.035847,0.069213
1.6,703,0.028878,0.056135
1.7,703,0.021477,0.04205
1.8,703,0.013661,0.026953
1.9,703,0.00547,0.010881
2,703,-0.003033,-0.006085
,,,
-3,713,1.008985,1.004472
-2.9,713,0.987789,0.993857
-2.8,713,0.965034,0.982206
-2.7,713,0.9408,0.969497
-2.6,713,0.915168,0.955705
-2.5,713,0.888226,0.940805
-2.4,713,0.86006,0.924766
-2.3,713,0.830762,0.907559
-2.2,713,0.800428,0.889153
-2.1,713,0.769158,0.869519
-2,713,0.737059,0.848628
-1.9,713,0.704245,0.82646
-1.8,713,0.67084,0.802997
-1.7,713,0.636979,0.778237
-1.6,713,0.602808,0.75219
-1.5,713,0.568487,0.724886
-1.4,713,0.53419,0.696381
-1.3,713,0.500104,0.666759
-1.2,713,0.466426,0.63614
-1.1,713,0.433363,0.60468
-1,713,0.401126,0.572576
-0.9,713,0.369923,0.540064
-0.8,713,0.339957,0.507415
-0.7,713,0.311413,0.474927
-0.6,713,0.284453,0.442917
-0.5,713,0.259211,0.411704
-0.4,713,0.235779,0.381588
-0.3,713,0.214211,0.35284
-0.2,713,0.194513,0.325678
-0.1,713,0.176647,0.300255
0,713,0.16053,0.276649
0.1,713,0.14604,0.25486
0.2,713,0.133023,0.234811
0.3,713,0.121299,0.216354
0.4,713,0.110671,0.199287
0.5,713,0.100936,0.183364
0.6,713,0.091891,0.168315
0.7,713,0.083341,0.15386
0.8,713,0.075108,0.139722
0.9,713,0.067034,0.125646
1,713,0.058987,0.111402
1.1,713,0.050861,0.096799
1.2,713,0.042585,0.081691
1.3,713,0.034115,0.06598
1.4,713,0.025444,0.049625
1.5,713,0.016591,0.032641
1.6,713,0.00761,0.015105
1.7,713,-0.00142,-0.002844
1.8,713,-0.010394,-0.021007
1.9,713,-0.019188,-0.039126
2,713,-0.027661,-0.056896
,,,
-3,723,1.038418,1.018847
-2.9,723,1.018961,1.009391
-2.8,723,0.997795,0.998896
-2.7,723,0.974992,0.987338
-2.6,723,0.950628,0.974689
-2.5,723,0.924784,0.960922
-2.4,723,0.897545,0.946006
-2.3,723,0.869,0.929909
-2.2,723,0.839246,0.912598
-2.1,723,0.808382,0.894039
-2,723,0.776518,0.874202
-1.9,723,0.743769,0.853059
-1.8,723,0.710264,0.83059
-1.7,723,0.676141,0.806783
-1.6,723,0.641549,0.781639
-1.5,723,0.606654,0.755177
-1.4,723,0.571633,0.727438
-1.3,723,0.536676,0.69849
-1.2,723,0.501986,0.66843
-1.1,723,0.467772,0.63739
-1,723,0.434247,0.60554
-0.9,723,0.401623,0.573083
-0.8,723,0.370103,0.540255
-0.7,723,0.339873,0.507321
-0.6,723,0.311097,0.47456
-0.5,723,0.283906,0.442254
-0.4,723,0.258397,0.410676
-0.3,723,0.23462,0.380068
-0.2,723,0.212585,0.350631
-0.1,723,0.192256,0.322509
0,723,0.173557,0.295779
0.1,723,0.156372,0.270453
0.2,723,0.140561,0.246477
0.3,723,0.125961,0.223739
0.4,723,0.112398,0.202082
0.5,723,0.0997,0.181322
0.6,723,0.087702,0.161261
0.7,723,0.076259,0.141711
0.8,723,0.065249,0.122505
0.9,723,0.054582,0.103513
1,723,0.044199,0.084657
1.1,723,0.03408,0.065915
1.2,723,0.024239,0.047331
1.3,723,0.01472,0.029013
1.4,723,0.005598,0.011134
1.5,723,-0.003033,-0.006085
1.6,723,-0.011064,-0.022375
1.7,723,-0.01838,-0.037449
1.8,723,-0.024872,-0.051014
1.9,723,-0.030442,-0.062796
2,723,-0.035012,-0.072565
,,,
-3,733,1.062543,1.030323
-2.9,733,1.045105,1.022055
-2.8,733,1.025806,1.012739
-2.7,733,1.004709,1.002349
-2.6,733,0.981878,0.990856
-2.5,733,0.957386,0.978229
-2.4,733,0.931311,0.964434
-2.3,733,0.903738,0.949435
-2.2,733,0.874756,0.933195
-2.1,733,0.844465,0.915675
-2,733,0.81297,0.896838
